Date,Close,High,Low,Open,Volume
,APT21794-USD,APT21794-USD,APT21794-USD,APT21794-USD,APT21794-USD
2022-10-19,7.240589141845703,8.552428245544434,6.687963008880615,8.384906768798828,1893697459
2022-10-20,7.360024929046631,7.696688175201416,6.960000038146973,7.265748977661133,529639711
2022-10-21,7.4958391189575195,7.655117988586426,7.05832576751709,7.35972785949707,538678089
2022-10-22,8.933971405029297,9.227824211120605,7.355244159698486,7.495904922485352,1010096593
2022-10-23,9.768685340881348,10.246317863464355,8.930174827575684,8.939705848693848,1563614567
2022-10-24,9.530888557434082,9.888622283935547,9.278770446777344,9.766256332397461,859797309
2022-10-25,8.794204711914062,9.550371170043945,8.549745559692383,9.53378677368164,750677399
2022-10-26,9.195347785949707,9.242596626281738,8.641926765441895,8.79216480255127,635713216
2022-10-27,8.699894905090332,9.579330444335938,8.683182716369629,9.19872760772705,611107035
2022-10-28,8.16659927368164,8.79281234741211,7.967000961303711,8.700505256652832,559120148
2022-10-29,7.951610088348389,8.35331916809082,7.757503032684326,8.174667358398438,529621532
2022-10-30,7.826290130615234,8.324140548706055,7.713105201721191,7.948369979858398,451802445
2022-10-31,7.946245193481445,8.185352325439453,7.753748893737793,7.820224761962891,345247064
2022-11-01,8.17802906036377,8.294975280761719,7.82850980758667,7.944374084472656,360913949
2022-11-02,7.375722885131836,8.18968391418457,7.183623790740967,8.177438735961914,490408273
2022-11-03,7.229013919830322,7.54262113571167,7.197601795196533,7.37782621383667,228148317
2022-11-04,7.6653242111206055,7.760378837585449,7.1718220710754395,7.229114055633545,285451797
2022-11-05,7.630500793457031,7.969793796539307,7.535490989685059,7.662476062774658,338772743
2022-11-06,7.298464775085449,8.208243370056152,7.256993770599365,7.632966995239258,451095887
2022-11-07,6.993258953094482,7.435733795166016,6.877326011657715,7.301365852355957,337173352
2022-11-08,5.371302127838135,7.011283874511719,4.876768112182617,6.994274139404297,648703258
2022-11-09,3.9356789588928223,5.376616954803467,3.598536968231201,5.373365879058838,491391441
2022-11-10,5.143031120300293,5.388466835021973,3.8770101070404053,3.937290906906128,499997318
2022-11-11,5.136006832122803,5.294585227966309,4.591667175292969,5.142248153686523,303074926
2022-11-12,4.531232833862305,5.1467390060424805,4.475489139556885,5.139102935791016,137786926
2022-11-13,4.227581977844238,4.591777801513672,4.158085823059082,4.531830787658691,141540550
2022-11-14,4.184992790222168,4.477468013763428,3.8004860877990723,4.2275238037109375,187926877
2022-11-15,4.3374528884887695,4.682283878326416,4.129244804382324,4.185640811920166,193401338
2022-11-16,4.505821228027344,4.8698201179504395,4.182362079620361,4.33421516418457,281689115
2022-11-17,4.666947841644287,4.7962799072265625,4.366373062133789,4.505117893218994,260154917
2022-11-18,4.7171549797058105,4.8948869705200195,4.585597991943359,4.6655731201171875,169525287
2022-11-19,4.631548881530762,4.760536193847656,4.530148029327393,4.716075897216797,85115298
2022-11-20,4.094278812408447,4.630997180938721,4.058986186981201,4.630997180938721,106295381
2022-11-21,4.067008972167969,4.1396870613098145,3.9112870693206787,4.093928813934326,141358232
2022-11-22,4.315392017364502,4.478609085083008,3.886522054672241,4.064151763916016,135898407
2022-11-23,4.441544055938721,4.565362930297852,4.2596940994262695,4.315807819366455,112618897
2022-11-24,4.446268081665039,4.684939861297607,4.248231887817383,4.441792964935303,128060094
2022-11-25,4.430447101593018,4.535449981689453,4.2765960693359375,4.444153785705566,87493032
